atmospheric_temp,soil_temp,humidity,rainfall,previous_soil_moisture,soil_moisture,future_soil_moisture,x,y
14.5,17.8,89.0,0.0,0.053,0.053,0.053,0,1
12.2,11.1,72.0,0.0,0.422,0.423,0.423,0,1
13.7,12.8,86.0,0.0,0.334,0.333,0.333,0,1
16.3,19.3,91.0,0.0,0.136,0.136,0.136,0,0
18.7,24.1,70.0,0.0,0.086,0.086,0.086,0,1
12.8,12.6,83.0,0.0,0.226,0.226,0.226,0,0
15.2,14.8,96.0,0.0,0.424,0.424,0.424,1,1
15.0,15.1,94.0,0.0,0.431,0.43,0.43,0,0
17.2,23.1,72.0,0.0,0.062,0.061,0.061,0,1
12.8,17.1,100.0,0.0,0.063,0.062,0.062,1,0
17.7,21.2,62.0,0.0,0.084,0.084,0.084,1,0
8.0,9.1,92.0,0.0,0.342,0.342,0.342,1,1
15.0,14.2,97.0,0.0,0.153,0.152,0.153,1,1
15.6,18.9,81.0,0.0,0.063,0.063,0.062,0,1
12.5,12.2,96.0,0.0,0.348,0.349,0.349,1,1
8.7,8.6,73.0,0.0,0.379,0.379,0.379,0,0
15.2,19.4,92.0,0.0,0.054,0.054,0.054,1,0
12.2,13.9,76.0,0.0,0.07,0.07,0.071,0,1
18.0,23.0,72.0,0.0,0.078,0.078,0.078,1,1
13.3,16.0,90.0,0.0,0.057,0.057,0.056,0,0
14.1,17.0,90.0,0.0,0.064,0.063,0.063,1,1
14.1,13.1,60.0,0.0,0.399,0.398,0.397,1,0
13.9,15.3,95.0,0.0,0.115,0.116,0.115,0,0
16.8,14.0,84.0,0.0,0.25,0.25,0.249,1,0
14.2,14.2,95.0,0.0,0.186,0.186,0.186,0,0
16.2,15.1,90.0,0.0,0.085,0.085,0.085,1,1
13.4,12.3,84.0,0.3,0.328,0.327,0.327,1,1
19.0,15.3,47.0,0.0,0.276,0.275,0.273,0,0
14.8,13.7,71.0,0.0,0.22,0.22,0.22,0,0
8.7,8.9,81.0,0.0,0.372,0.372,0.372,0,0
18.2,17.2,78.0,0.0,0.344,0.343,0.344,0,1
18.9,28.5,64.0,0.0,0.062,0.062,0.062,0,1
16.6,20.3,86.0,0.0,0.088,0.088,0.088,1,1
17.9,24.2,75.0,0.0,0.087,0.087,0.087,1,0
17.1,16.2,87.0,0.0,0.172,0.172,0.172,0,0
13.7,17.7,96.0,0.0,0.063,0.062,0.062,0,0
15.2,15.4,71.0,0.0,0.097,0.097,0.096,1,0
20.4,33.6,70.0,0.0,0.054,0.055,0.055,1,0
12.9,14.9,93.0,0.0,0.059,0.059,0.059,0,0
14.5,14.0,78.0,0.0,0.424,0.424,0.424,0,0
17.2,15.0,54.0,0.0,0.388,0.387,0.387,1,1
15.3,18.6,82.0,0.0,0.062,0.062,0.062,1,1
19.2,13.9,40.0,0.0,0.35,0.349,0.35,1,0
11.1,12.4,77.0,0.0,0.057,0.057,0.057,0,0
7.7,8.7,86.0,0.0,0.357,0.357,0.357,0,1
13.1,9.6,75.0,0.0,0.371,0.371,0.37,0,1
18.8,16.8,72.0,0.0,0.23,0.229,0.23,0,1
14.3,17.2,80.0,0.0,0.07,0.07,0.07,0,1
14.9,15.7,85.0,0.0,0.229,0.229,0.229,1,0
11.9,12.2,69.0,0.0,0.083,0.083,0.083,0,1
14.1,16.1,76.0,0.0,0.07,0.07,0.07,1,0
11.6,13.5,91.0,0.0,0.061,0.061,0.061,1,0
16.3,16.5,71.0,0.0,0.331,0.33,0.329,1,1
20.4,19.1,60.0,0.0,0.236,0.235,0.233,1,1
18.5,25.1,80.0,0.0,0.054,0.055,0.054,0,1
15.5,14.6,92.0,0.0,0.172,0.172,0.171,0,0
14.2,15.4,89.0,0.0,0.093,0.093,0.092,1,0
12.9,14.1,98.0,0.0,0.43,0.43,0.43,0,0
28.7,23.3,32.0,0.0,0.181,0.179,0.177,1,0
13.6,15.8,48.0,0.0,0.4,0.399,0.398,0,0
6.3,8.8,95.0,0.0,0.327,0.327,0.328,0,1
8.9,9.7,84.0,0.0,0.24,0.241,0.24,1,1
10.6,11.3,96.0,0.0,0.099,0.099,0.099,1,1
15.0,10.3,70.0,0.0,0.392,0.392,0.391,0,1
18.8,27.7,71.0,0.0,0.052,0.052,0.052,0,1
17.1,16.2,87.0,0.0,0.172,0.172,0.172,0,1
17.8,17.5,76.0,0.0,0.09,0.09,0.09,0,1
10.4,11.2,81.0,0.0,0.326,0.327,0.327,1,1
8.8,10.7,91.0,0.0,0.09,0.09,0.09,1,0
10.6,11.2,81.0,0.0,0.347,0.345,0.345,1,1
15.0,13.1,86.0,0.0,0.23,0.23,0.23,1,1
16.7,16.7,76.0,0.0,0.327,0.325,0.323,0,0
14.3,15.9,89.0,0.0,0.087,0.087,0.087,0,1
10.4,10.8,83.0,0.0,0.277,0.277,0.277,0,1
17.8,17.4,78.0,0.0,0.343,0.342,0.34,1,0
10.7,10.5,74.0,0.0,0.423,0.423,0.423,1,1
10.3,12.2,97.0,0.0,0.424,0.424,0.424,0,1
12.5,14.2,95.0,0.0,0.064,0.064,0.065,0,1
16.7,20.7,89.0,0.0,0.134,0.133,0.133,1,0
17.1,24.1,78.0,0.0,0.061,0.061,0.061,1,1
17.1,23.4,81.0,0.0,0.075,0.075,0.075,1,1
15.5,17.8,78.0,0.0,0.085,0.085,0.085,0,1
14.3,14.5,96.0,1.4,0.431,0.431,0.431,0,0
17.5,18.1,88.0,0.0,0.109,0.109,0.109,0,1
16.9,21.0,78.0,0.0,0.056,0.056,0.056,1,1
19.2,32.1,67.0,0.0,0.056,0.057,0.057,0,0
13.1,12.2,66.0,0.0,0.277,0.277,0.277,0,1
11.6,10.4,88.0,0.0,0.309,0.309,0.309,1,1
9.2,10.6,94.0,0.0,0.099,0.099,0.099,1,0
14.4,17.0,96.0,0.0,0.088,0.088,0.088,0,1
10.3,12.3,96.0,0.0,0.056,0.056,0.055,1,1
9.6,9.3,80.0,0.0,0.286,0.286,0.286,1,1
14.1,17.1,96.0,0.0,0.053,0.053,0.053,0,0
11.9,11.9,88.0,0.5,0.348,0.348,0.347,1,1
15.1,15.9,82.0,0.0,0.24,0.239,0.239,1,0
4.0,6.8,91.0,0.0,0.385,0.385,0.385,0,1
15.2,17.9,80.0,0.0,0.053,0.053,0.053,0,1
14.9,18.5,95.0,0.0,0.053,0.053,0.053,1,1
15.2,14.5,98.0,0.0,0.429,0.428,0.427,1,1
13.7,18.9,95.0,0.0,0.06,0.06,0.06,1,1
15.2,13.2,67.0,0.0,0.421,0.421,0.422,1,1
18.2,14.0,59.0,0.0,0.255,0.255,0.255,1,0
10.7,10.7,94.0,0.0,0.335,0.335,0.335,0,0
17.2,15.9,76.0,0.0,0.225,0.225,0.225,0,0
16.5,11.7,78.0,0.0,0.343,0.342,0.342,0,0
11.9,11.6,75.0,0.0,0.096,0.096,0.096,1,0
12.5,13.7,97.0,0.0,0.095,0.095,0.095,1,1
12.4,12.6,94.0,0.0,0.3,0.3,0.3,0,0
14.4,14.5,93.0,0.0,0.097,0.097,0.097,0,0
14.2,16.4,76.0,0.0,0.302,0.301,0.3,1,1
13.6,14.9,92.0,0.0,0.087,0.087,0.087,0,1
13.8,12.2,88.0,0.0,0.265,0.265,0.265,1,0
13.4,14.6,80.0,0.0,0.068,0.068,0.068,0,1
15.8,15.2,86.0,0.0,0.312,0.311,0.31,0,0
21.0,19.6,48.0,0.0,0.255,0.254,0.252,1,0
11.5,11.7,98.0,0.0,0.355,0.355,0.355,0,1
17.9,27.8,77.0,0.0,0.073,0.073,0.074,0,0
17.8,23.7,77.0,0.0,0.062,0.062,0.063,0,1
15.5,18.1,77.0,0.0,0.061,0.061,0.061,1,0
11.2,11.4,98.0,0.0,0.236,0.236,0.236,0,1
17.8,26.2,68.0,0.0,0.07,0.07,0.07,1,1
15.0,13.3,54.0,0.0,0.41,0.409,0.408,0,1
16.6,14.4,38.0,0.0,0.415,0.414,0.414,0,1
17.6,23.8,76.0,0.0,0.077,0.077,0.077,1,0
17.1,23.7,74.0,0.0,0.059,0.059,0.059,1,1
20.7,16.4,54.0,0.0,0.366,0.365,0.365,1,1
14.8,15.4,84.0,0.0,0.077,0.077,0.077,1,1
16.9,21.5,84.0,0.0,0.11,0.11,0.11,1,0
20.6,13.7,40.0,0.0,0.302,0.3,0.299,1,0
14.7,13.8,95.0,0.0,0.21,0.21,0.21,1,0
11.9,11.0,93.0,0.0,0.339,0.339,0.339,0,0
16.4,21.6,90.0,0.0,0.09,0.092,0.094,1,0
15.5,18.6,100.0,0.0,0.194,0.193,0.192,1,1
9.1,8.6,75.0,0.0,0.367,0.367,0.367,1,1
6.0,7.4,82.0,0.0,0.387,0.387,0.386,1,1
19.6,13.1,51.0,0.0,0.37,0.37,0.369,1,0
20.2,33.8,71.0,0.0,0.055,0.055,0.055,0,1
13.0,13.5,90.0,0.0,0.427,0.427,0.427,0,0
19.9,32.5,69.0,0.0,0.056,0.056,0.057,1,0
14.4,14.1,77.0,0.0,0.22,0.221,0.221,1,0
17.0,17.8,76.0,0.0,0.103,0.103,0.103,0,1
15.1,17.4,95.0,0.0,0.052,0.052,0.052,1,0
15.1,19.3,95.0,0.0,0.053,0.053,0.053,0,0
15.4,13.3,61.0,0.0,0.384,0.383,0.38,0,0
15.4,16.1,52.0,0.0,0.395,0.392,0.39,1,1
16.2,17.6,70.0,0.0,0.223,0.223,0.222,0,1
12.8,13.7,91.0,0.0,0.081,0.081,0.081,1,0
15.4,17.3,98.0,0.0,0.136,0.136,0.135,1,1
18.3,26.1,66.0,0.0,0.058,0.057,0.058,0,1
13.9,13.6,56.0,0.0,0.061,0.061,0.061,1,1
11.3,11.9,82.0,0.0,0.091,0.091,0.091,1,0
15.9,15.8,70.0,0.0,0.091,0.091,0.091,1,0
11.3,12.0,98.0,0.0,0.338,0.338,0.338,0,1
5.4,6.9,80.0,0.0,0.386,0.386,0.386,0,0
19.0,23.8,79.0,0.0,0.124,0.124,0.123,1,0
17.4,21.6,94.0,0.0,0.143,0.142,0.141,1,1
17.9,26.5,75.0,0.0,0.064,0.065,0.065,1,0
14.0,12.9,77.0,0.0,0.363,0.36,0.36,0,0
9.1,8.6,52.0,0.0,0.404,0.404,0.404,1,1
17.5,17.3,80.0,0.0,0.319,0.319,0.319,1,0
13.7,13.9,87.0,0.0,0.427,0.427,0.427,0,1
15.4,13.7,83.0,0.0,0.347,0.347,0.347,1,0
17.1,17.7,92.0,0.0,0.144,0.144,0.144,0,0
6.6,7.8,83.0,0.0,0.314,0.314,0.314,1,1
12.6,11.9,68.0,0.0,0.102,0.102,0.102,1,1
16.6,15.1,83.0,0.0,0.225,0.225,0.224,1,1
19.5,26.0,75.0,0.0,0.095,0.095,0.094,1,0
13.9,17.3,93.0,0.0,0.06,0.06,0.06,1,1
19.4,21.1,74.0,0.0,0.061,0.061,0.061,0,1
15.7,20.8,75.0,0.0,0.057,0.057,0.057,1,1
12.2,14.9,92.0,0.0,0.052,0.052,0.052,1,0
19.0,19.1,62.0,0.0,0.317,0.316,0.314,0,0
19.7,25.1,60.0,0.0,0.057,0.056,0.056,1,1
14.2,15.4,86.0,0.4,0.287,0.297,0.297,1,1
14.4,20.0,91.0,0.0,0.053,0.053,0.053,0,1
10.1,12.0,93.0,0.0,0.081,0.08,0.08,0,1
10.3,12.3,96.0,0.0,0.056,0.056,0.055,0,0
18.0,27.9,64.0,0.0,0.079,0.079,0.079,0,0
20.6,17.7,54.0,0.0,0.297,0.295,0.293,0,0
13.2,16.2,95.0,0.0,0.063,0.063,0.063,1,0
19.0,15.1,47.0,0.0,0.421,0.421,0.421,1,1
16.8,23.0,71.0,0.0,0.07,0.07,0.07,0,0
16.9,21.7,77.0,0.0,0.062,0.062,0.062,1,1
13.9,13.7,89.0,7.4,0.224,0.246,0.296,0,0
8.0,8.4,78.0,0.0,0.294,0.294,0.294,0,1
12.4,16.7,100.0,0.0,0.063,0.062,0.063,1,1
14.6,16.0,76.0,0.0,0.061,0.061,0.061,1,1
23.4,20.9,66.0,0.0,0.173,0.172,0.172,0,1
19.8,20.8,73.0,0.0,0.224,0.222,0.221,0,0
12.7,12.1,98.0,0.0,0.339,0.339,0.339,0,1
16.0,18.8,86.0,0.0,0.118,0.118,0.118,0,1
16.0,15.6,93.0,0.0,0.095,0.095,0.095,0,0
20.5,33.5,63.0,0.0,0.056,0.056,0.056,1,1
14.4,13.5,90.0,0.0,0.337,0.337,0.337,1,1
14.4,13.4,76.0,0.0,0.22,0.22,0.22,1,1
19.1,12.3,55.0,0.0,0.352,0.351,0.35,1,0
9.1,9.0,76.0,0.0,0.367,0.367,0.367,1,1
7.7,9.1,89.0,0.0,0.1,0.1,0.1,0,0
16.7,18.9,73.0,0.0,0.086,0.086,0.085,1,0
15.2,19.4,92.0,0.0,0.054,0.054,0.054,0,1
15.4,17.9,83.0,0.0,0.062,0.062,0.062,1,0
8.0,8.2,76.0,0.0,0.367,0.367,0.367,1,0
17.5,17.7,80.0,0.0,0.12,0.12,0.12,0,0
18.6,15.4,70.0,0.0,0.292,0.292,0.292,1,1
14.2,14.8,73.0,0.0,0.069,0.069,0.069,0,1
13.6,12.9,87.0,0.0,0.332,0.332,0.332,1,0
14.4,16.8,91.0,0.0,0.063,0.062,0.062,1,0
14.9,15.2,80.0,0.0,0.089,0.089,0.088,1,1
20.2,24.3,76.0,0.0,0.097,0.097,0.097,1,1
23.6,22.8,60.0,0.0,0.159,0.158,0.157,0,0
18.1,19.0,71.0,0.0,0.314,0.313,0.311,1,0
12.3,13.7,70.0,0.0,0.083,0.083,0.083,1,0
15.2,15.4,79.0,0.0,0.119,0.119,0.119,1,1
14.7,15.1,91.0,0.0,0.423,0.423,0.423,0,1
14.4,13.9,98.0,0.0,0.152,0.153,0.152,1,0
13.5,14.5,78.0,0.0,0.303,0.302,0.301,0,0
15.0,14.4,97.0,0.4,0.434,0.431,0.429,0,1
14.1,14.9,91.0,0.0,0.093,0.092,0.092,1,0
9.4,11.7,99.0,0.0,0.062,0.062,0.062,1,1
16.4,17.3,91.0,0.0,0.109,0.109,0.109,1,1
9.5,9.1,77.0,0.0,0.294,0.294,0.293,0,0
11.6,11.6,97.0,0.0,0.244,0.244,0.244,0,1
17.2,20.6,82.0,0.0,0.123,0.123,0.122,0,1
18.7,18.1,46.0,0.0,0.273,0.272,0.27,0,1
19.0,30.9,62.0,0.0,0.062,0.062,0.062,0,0
7.7,9.2,88.0,0.0,0.1,0.1,0.1,0,0
10.1,11.7,95.0,0.0,0.087,0.087,0.087,1,0
16.9,17.9,83.0,0.0,0.235,0.234,0.233,0,1
18.3,19.7,88.0,0.0,0.09,0.09,0.09,1,0
18.4,21.7,76.0,0.0,0.11,0.11,0.11,1,1
15.1,15.2,98.0,0.0,0.121,0.121,0.121,0,1
14.1,13.5,89.0,0.0,0.171,0.171,0.171,0,0
17.4,22.7,71.0,0.0,0.052,0.053,0.053,1,0
4.5,6.5,73.0,0.0,0.319,0.319,0.319,0,1
17.1,10.7,66.0,0.0,0.377,0.377,0.376,0,1
19.6,12.5,56.0,0.0,0.293,0.293,0.292,0,1
16.4,16.4,78.0,0.0,0.331,0.331,0.331,1,0
18.4,18.3,57.0,0.0,0.319,0.317,0.316,0,1
13.0,12.7,51.0,0.0,0.336,0.335,0.333,1,0
16.7,20.0,86.0,0.0,0.11,0.11,0.109,1,1
14.4,13.9,98.0,0.0,0.152,0.153,0.152,0,1
15.9,18.1,88.0,0.0,0.052,0.052,0.052,1,1
18.0,25.4,76.0,0.0,0.062,0.062,0.063,0,1
12.4,13.5,91.0,0.0,0.099,0.099,0.099,1,0
16.9,16.4,88.0,0.0,0.339,0.338,0.338,0,0
14.6,13.6,94.0,0.0,0.21,0.21,0.21,0,1
9.5,9.4,83.0,0.0,0.361,0.361,0.361,0,1
17.6,23.4,80.0,0.0,0.088,0.088,0.088,1,1
4.3,7.2,90.0,0.0,0.386,0.385,0.385,1,0
16.0,19.9,98.0,0.0,0.193,0.192,0.19,0,1
6.9,8.2,90.0,0.0,0.361,0.361,0.361,1,0
23.1,24.0,67.0,0.0,0.158,0.157,0.155,1,0
17.8,15.5,47.0,0.0,0.317,0.316,0.314,0,0
15.2,15.4,80.0,0.0,0.096,0.095,0.095,0,1
14.4,16.9,100.0,0.0,0.118,0.118,0.118,1,1
12.9,14.3,84.0,0.3,0.304,0.303,0.302,0,1
10.9,11.1,96.0,0.0,0.35,0.35,0.351,1,0
19.7,32.0,70.0,0.0,0.062,0.062,0.062,1,1
15.7,17.6,84.0,0.0,0.082,0.082,0.082,1,0
14.4,20.0,91.0,0.0,0.053,0.053,0.053,1,1
17.1,20.8,95.0,0.0,0.192,0.19,0.189,0,0
12.9,11.4,94.0,0.0,0.228,0.228,0.228,0,0
15.4,18.1,75.0,0.0,0.072,0.071,0.071,1,0
3.8,6.8,79.0,0.0,0.415,0.412,0.411,1,0
13.1,16.3,91.0,0.0,0.059,0.059,0.059,0,1
12.2,11.4,98.0,0.0,0.339,0.339,0.339,0,0
15.3,19.8,78.0,0.0,0.068,0.068,0.067,0,1
7.6,10.2,95.0,0.0,0.425,0.425,0.425,0,0
10.5,11.3,94.0,0.0,0.21,0.21,0.21,0,1
16.6,19.9,97.0,0.0,0.143,0.143,0.142,1,1
16.8,16.0,73.0,0.0,0.311,0.311,0.311,0,0
6.5,8.1,90.0,0.0,0.385,0.385,0.385,0,1
8.0,8.5,78.0,0.0,0.293,0.294,0.294,1,0
9.5,10.9,80.0,0.0,0.08,0.079,0.079,1,1
12.0,14.5,90.0,0.0,0.059,0.059,0.059,0,1
14.8,14.4,89.0,0.8,0.255,0.255,0.256,1,1
16.9,12.2,49.0,0.0,0.287,0.287,0.286,0,1
16.2,15.3,81.0,0.0,0.354,0.354,0.354,1,0
14.5,14.8,89.0,0.0,0.097,0.097,0.097,0,0
15.6,22.4,85.0,0.0,0.053,0.053,0.053,1,0
21.5,28.2,55.0,0.0,0.061,0.061,0.061,0,0
10.7,10.1,82.0,0.0,0.265,0.265,0.265,0,1
9.0,10.0,71.0,0.0,0.339,0.338,0.338,1,0
13.3,12.5,79.0,0.0,0.225,0.225,0.225,0,0
18.7,31.5,70.0,0.0,0.052,0.052,0.053,1,0
11.4,10.0,68.0,0.0,0.406,0.406,0.407,1,1
21.9,23.3,54.0,0.0,0.104,0.103,0.103,0,0
4.5,7.4,85.0,0.0,0.398,0.398,0.398,1,0
8.6,10.8,81.0,0.0,0.083,0.083,0.082,0,0
10.4,9.8,86.0,0.0,0.346,0.346,0.346,0,0
16.0,15.6,93.0,0.0,0.095,0.095,0.095,0,1
6.4,8.3,91.0,0.0,0.343,0.343,0.343,1,1
11.3,10.8,69.0,0.0,0.25,0.25,0.25,0,0
12.8,17.4,100.0,0.0,0.063,0.063,0.063,0,1
11.4,12.3,89.0,0.0,0.237,0.237,0.237,0,1
10.5,11.3,98.0,0.0,0.3,0.3,0.301,1,0
12.4,10.5,78.0,0.0,0.302,0.302,0.302,1,1
15.7,18.1,90.0,0.0,0.056,0.056,0.056,1,0
19.3,21.3,78.0,0.0,0.205,0.203,0.202,1,1
15.8,15.7,93.0,0.0,0.144,0.144,0.144,1,1
6.4,8.1,90.0,0.0,0.343,0.343,0.343,0,0
13.2,15.4,84.0,0.0,0.078,0.078,0.078,1,0
13.7,17.9,99.0,0.0,0.053,0.053,0.053,0,0
3.6,6.9,83.0,0.0,0.398,0.398,0.399,1,1
8.8,8.5,80.0,0.0,0.286,0.286,0.286,0,0
14.9,16.8,87.0,0.0,0.3,0.3,0.3,1,0
12.6,14.1,92.0,0.0,0.072,0.072,0.072,0,0
15.2,15.4,71.0,0.0,0.097,0.097,0.096,0,0
12.7,12.5,86.0,0.0,0.226,0.226,0.226,0,0
15.8,19.9,79.0,0.0,0.062,0.062,0.062,0,1
12.1,13.4,98.0,0.0,0.122,0.122,0.122,1,1
18.7,28.2,74.0,0.0,0.062,0.063,0.063,0,1
16.6,14.9,76.0,0.0,0.427,0.427,0.427,0,1
9.3,11.2,98.0,0.0,0.085,0.085,0.085,0,1
13.7,13.5,95.0,0.0,0.24,0.24,0.24,1,0
14.1,13.0,85.0,0.0,0.225,0.225,0.225,1,0
12.8,12.3,95.0,0.0,0.339,0.339,0.339,0,0
16.8,14.5,65.0,0.0,0.082,0.083,0.082,1,1
22.0,19.2,71.0,0.2,0.161,0.161,0.159,0,0
16.6,22.1,95.0,0.0,0.114,0.114,0.113,1,0
7.7,9.8,98.0,0.0,0.236,0.236,0.236,1,1
13.6,13.8,81.0,0.0,0.409,0.408,0.407,1,1
7.2,8.9,90.0,0.0,0.361,0.361,0.362,0,1
17.9,15.5,94.0,0.0,0.152,0.153,0.152,1,1
9.4,10.4,80.0,0.3,0.345,0.345,0.343,1,0
15.5,14.6,96.0,0.0,0.153,0.153,0.152,0,0
18.0,16.4,44.0,0.0,0.061,0.061,0.061,1,1
14.0,18.3,97.0,0.0,0.063,0.063,0.063,1,1
17.0,16.7,87.0,0.0,0.238,0.238,0.238,0,1
13.0,13.5,91.0,1.4,0.246,0.296,0.289,0,0
16.6,22.1,79.0,0.0,0.053,0.053,0.053,0,1
8.2,9.8,77.0,0.0,0.342,0.341,0.339,1,0
16.9,15.9,76.0,0.0,0.309,0.308,0.308,1,1
13.0,14.4,97.0,0.0,0.056,0.056,0.056,1,1
8.0,9.5,76.0,0.0,0.341,0.339,0.338,1,1
12.8,11.4,83.0,0.0,0.301,0.3,0.3,1,1
14.1,14.2,79.0,0.0,0.119,0.119,0.119,0,0
18.7,23.0,76.0,0.0,0.11,0.11,0.11,1,0
12.0,11.9,90.0,0.0,0.226,0.226,0.226,0,1
12.1,13.3,85.0,0.0,0.06,0.06,0.06,1,0
9.5,9.2,75.0,0.0,0.265,0.265,0.265,1,0
16.4,12.1,53.0,0.0,0.349,0.35,0.35,0,1
15.7,13.8,89.0,0.0,0.202,0.202,0.201,1,1
15.0,18.4,94.0,0.0,0.064,0.064,0.064,1,1
19.1,14.4,72.0,0.3,0.23,0.23,0.229,1,0
18.7,17.8,82.0,0.0,0.326,0.325,0.324,0,0
11.0,13.8,97.0,0.0,0.43,0.431,0.43,0,1
7.7,8.7,86.0,0.0,0.357,0.357,0.357,1,0
19.0,30.1,76.0,0.0,0.052,0.053,0.053,1,1
8.5,9.4,87.0,0.0,0.1,0.1,0.1,0,1
14.1,13.0,92.0,0.0,0.354,0.355,0.355,0,1
14.0,15.8,88.0,0.0,0.067,0.067,0.067,1,1
10.1,12.1,96.0,0.0,0.092,0.092,0.092,1,1
14.9,18.5,100.0,0.0,0.115,0.114,0.114,0,0
9.5,10.7,68.0,0.0,0.102,0.102,0.102,0,1
15.8,14.3,91.0,2.1,0.425,0.425,0.433,1,0
16.2,15.6,91.0,0.0,0.436,0.434,0.432,0,1
15.2,14.9,56.0,0.0,0.392,0.39,0.389,1,1
15.4,18.1,75.0,0.0,0.072,0.071,0.071,0,0
16.2,24.6,83.0,0.0,0.064,0.064,0.064,1,0
11.9,12.8,98.0,0.0,0.144,0.143,0.143,1,1
17.2,20.6,92.0,0.0,0.052,0.052,0.052,0,1
10.9,13.8,96.0,0.0,0.058,0.058,0.058,0,1
16.2,18.2,96.0,0.0,0.14,0.14,0.139,1,1
15.2,16.8,71.0,0.0,0.101,0.101,0.101,0,0
8.7,10.1,88.0,0.0,0.339,0.339,0.339,1,1
16.7,24.6,78.0,0.0,0.066,0.066,0.067,0,1
8.6,8.6,76.0,0.0,0.367,0.367,0.367,1,0
16.6,22.0,87.0,0.0,0.064,0.064,0.064,0,1
13.7,12.9,82.0,0.0,0.332,0.332,0.332,1,0
17.9,15.4,77.0,0.0,0.331,0.332,0.332,1,1
16.1,18.3,84.0,0.0,0.309,0.308,0.307,1,0
20.2,15.1,48.0,0.0,0.31,0.308,0.306,1,0
12.7,11.9,93.0,0.0,0.218,0.218,0.218,1,0
15.0,13.6,66.0,0.0,0.113,0.113,0.113,0,1
16.1,16.0,76.0,0.0,0.425,0.425,0.424,1,1
22.8,23.9,70.0,0.0,0.164,0.163,0.162,1,0
10.6,12.0,86.0,0.0,0.078,0.078,0.077,1,0
11.2,12.4,90.0,0.0,0.428,0.428,0.427,0,0
3.9,6.6,84.0,0.0,0.395,0.395,0.395,1,0
8.8,9.7,93.0,0.0,0.271,0.271,0.271,0,0
12.0,11.9,90.0,0.0,0.226,0.226,0.226,1,0
20.3,15.8,41.0,0.0,0.349,0.348,0.346,0,0
17.2,20.8,94.0,0.0,0.135,0.135,0.134,1,0
16.8,22.4,79.0,0.0,0.062,0.062,0.062,1,0
17.4,12.8,80.0,0.0,0.271,0.271,0.27,1,0
15.4,16.8,67.0,0.0,0.095,0.095,0.095,0,1
18.9,23.1,68.0,0.0,0.117,0.116,0.115,1,1
5.0,7.5,87.0,0.0,0.386,0.386,0.386,0,0
7.6,8.5,85.0,0.0,0.361,0.361,0.361,0,1
16.9,24.8,78.0,0.0,0.06,0.06,0.06,1,0
15.1,19.6,85.0,0.0,0.055,0.054,0.054,1,1
11.9,12.7,92.0,0.0,0.088,0.088,0.088,0,1
11.2,12.4,87.0,0.0,0.119,0.119,0.119,0,1
12.4,16.7,100.0,0.0,0.063,0.063,0.063,0,0
15.1,16.9,100.0,0.0,0.14,0.14,0.14,0,0
14.4,16.9,100.0,0.0,0.118,0.118,0.118,1,0
16.4,18.8,83.0,0.0,0.065,0.065,0.065,0,0
10.2,9.8,80.0,0.0,0.314,0.314,0.314,1,0
16.9,21.2,84.0,0.0,0.129,0.129,0.129,0,1
12.0,12.5,96.0,0.0,0.326,0.326,0.326,1,0
15.3,19.2,95.0,0.0,0.072,0.072,0.072,0,1
7.4,8.4,88.0,0.0,0.361,0.361,0.361,1,0
14.2,14.6,82.0,0.0,0.225,0.225,0.225,1,1
18.7,21.2,53.0,0.0,0.069,0.069,0.069,1,1
10.8,13.1,89.0,0.0,0.077,0.077,0.077,1,1
21.6,16.4,41.0,0.0,0.364,0.362,0.361,0,1
14.1,19.1,93.0,0.0,0.053,0.053,0.053,0,0
15.2,14.9,56.0,0.0,0.392,0.39,0.389,0,1
10.5,10.0,75.0,0.0,0.285,0.285,0.285,1,0
18.3,18.0,88.0,0.0,0.097,0.097,0.097,1,0
17.6,22.4,84.0,0.0,0.132,0.131,0.13,1,1
5.4,6.9,80.0,0.0,0.386,0.386,0.386,0,1
10.7,11.7,93.0,0.0,0.088,0.088,0.087,1,0
14.6,16.3,93.0,0.0,0.056,0.056,0.056,1,0
15.4,20.0,67.0,0.0,0.058,0.058,0.058,0,0
11.7,12.0,94.0,0.0,0.335,0.335,0.335,1,0
14.3,18.9,87.0,0.0,0.074,0.073,0.073,1,1
15.5,17.8,78.0,0.0,0.085,0.085,0.085,1,0
13.9,15.3,95.0,0.0,0.115,0.116,0.115,0,1
11.1,12.3,97.0,0.0,0.095,0.095,0.095,0,0
29.2,21.9,33.0,0.0,0.183,0.181,0.179,1,0
18.4,22.0,81.0,0.0,0.12,0.119,0.119,0,1
14.4,16.5,98.0,0.0,0.127,0.127,0.127,0,0
17.7,16.1,82.0,0.0,0.265,0.264,0.265,0,1
10.8,11.7,78.0,0.0,0.069,0.069,0.069,0,1
8.9,10.0,81.0,0.0,0.277,0.277,0.277,0,1
6.3,8.0,93.0,0.0,0.24,0.24,0.24,0,1
16.4,19.9,77.0,0.0,0.086,0.086,0.085,1,0
15.4,10.6,55.0,0.0,0.238,0.238,0.239,0,1
15.4,14.0,74.0,0.0,0.311,0.311,0.311,0,1
18.1,15.2,77.0,0.0,0.36,0.359,0.358,1,1
17.5,24.7,74.0,0.0,0.068,0.068,0.068,0,1
16.0,15.6,93.0,0.0,0.095,0.095,0.095,1,1
12.7,10.8,88.0,0.0,0.25,0.25,0.25,0,1
